window_id,window_label,stock_code,company_name,cb_code,issue_date,factor_as_of_date,buy_date,buy_price,sell_date,sell_price,return_pct,momentum_20d,momentum_60d,ma5_gt_ma10_gt_ma20,volume_ratio_5v20,top1_foreign_net_20d_pct_capital,top1_trust_net_20d_pct_capital,revenue_yoy,eps,contract_liability_growth
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6715,嘉基科技股份有限公司,67151,2022-01-19,2022-02-24,2022-02-25,103.3199,2022-11-29,116.3427,12.6043,-6.834,-0.8362,False,0.5426,,,0.07490000000000001,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8147,正淩精密工業股份有限公司,81472,2022-01-21,2021-12-29,2021-12-30,56.1488,2022-02-14,55.9706,-0.3175,21.4559,35.1812,True,3.0259,,,0.3799,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8147,正淩精密工業股份有限公司,81472,2022-01-21,2022-03-01,2022-03-02,58.1987,2022-12-01,55.3052,-4.9719,2.648,27.4662,True,1.3368,,,0.315,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1532,勤美股份有限公司,15324,2022-01-24,2021-12-30,2022-01-03,26.8948,2022-02-15,28.558,6.184,2.322,8.7171,False,0.705,,,0.6123,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1532,勤美股份有限公司,15324,2022-01-24,2022-03-02,2022-03-03,29.1259,2022-12-02,25.7591,-11.5596,8.1081,12.8527,False,0.6742,,,0.35509999999999997,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8367,建新國際股份有限公司,83671,2022-01-25,2022-01-03,2022-01-04,39.1129,2022-02-16,37.0611,-5.246,-1.8315,-12.1311,False,0.7135,,,0.49670000000000003,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8367,建新國際股份有限公司,83671,2022-01-25,2022-03-03,2022-03-04,39.4829,2022-12-05,28.0147,-29.046,12.7066,0.1953,True,1.2508,,,0.2505,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1474,弘裕企業股份有限公司,14742,2022-01-26,2022-01-04,2022-01-05,14.0063,2022-02-17,13.6471,-2.5641,3.6545,1.6287,True,0.9704,,,0.0888,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1474,弘裕企業股份有限公司,14742,2022-01-26,2022-03-04,2022-03-07,13.8267,2022-12-06,11.7067,-15.3325,3.3557,3.7037,True,2.472,,,0.1069,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1533,車王電子股份有限公司,15332,2022-01-26,2022-01-04,2022-01-05,67.671,2022-02-17,61.2024,-9.5588,10.3986,45.7666,True,2.6862,,,0.0654,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1533,車王電子股份有限公司,15332,2022-01-26,2022-03-04,2022-03-07,57.2218,2022-12-06,51.6,-9.8245,-0.1709,4.0998,False,0.4204,,,0.5402,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3526,凡甲科技股份有限公司,35265,2022-02-14,2022-01-12,2022-01-13,131.4579,2022-02-25,132.9185,1.1111,8.8146,17.3771,False,0.9027,,,0.1066,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3526,凡甲科技股份有限公司,35265,2022-02-14,2022-03-14,2022-03-15,138.7611,2022-12-14,96.3975,-30.5299,-3.7688,11.9883,False,1.3988,,,0.2968,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3346,麗清科技股份有限公司,33464,2022-02-17,2022-01-17,2022-01-18,37.4829,2022-03-03,36.7297,-2.0095,-8.2609,3.813,False,1.0327,,,0.33020000000000005,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3346,麗清科技股份有限公司,33464,2022-02-17,2022-03-17,2022-03-18,33.4417,2022-12-19,34.8386,4.1771,-13.1057,-19.0561,False,1.3106,,,-0.2821,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6187,萬潤科技股份有限公司,61874,2022-02-22,2022-01-20,2022-01-21,108.9828,2022-03-08,113.0027,3.6885,8.2969,13.242,False,0.5228,,,0.0339,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6187,萬潤科技股份有限公司,61874,2022-02-22,2022-03-22,2022-03-23,127.7422,2022-12-22,60.9988,-52.2485,8.3333,25.9912,True,0.9938,,,0.43329999999999996,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6282,康舒科技股份有限公司,62821,2022-02-23,2022-01-21,2022-01-24,29.2188,2022-03-09,30.2878,3.6585,-8.1155,3.7267,False,0.2776,,,0.107,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6282,康舒科技股份有限公司,62821,2022-02-23,2022-03-23,2022-03-24,31.5349,2022-12-23,27.946,-11.3807,3.3626,-1.8055,True,1.2444,,,0.3997,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1617,榮星電線工業股份有限公司,16173,2022-03-02,2022-02-07,2022-02-08,15.799,2022-03-15,15.755,-0.2786,0.2785,6.1947,False,1.47,,,0.08380000000000001,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1617,榮星電線工業股份有限公司,16173,2022-03-02,2022-03-29,2022-03-30,15.887,2022-12-29,14.1277,-11.0737,-2.6954,0.5571,False,0.719,,,0.1441,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6290,良維科技股份有限公司,62909,2022-03-07,2022-02-10,2022-02-11,44.1706,2022-03-18,44.085,-0.1938,-0.1916,-0.9506,False,0.6449,,,0.0967,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6290,良維科技股份有限公司,62909,2022-03-07,2022-04-01,2022-04-06,45.0266,2023-01-04,47.4832,5.4558,0.3817,-0.3788,True,0.7596,,,0.19690000000000002,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8112,至上電子股份有限公司,81129,2022-03-10,2022-02-15,2022-02-16,34.9634,2022-03-23,34.7605,-0.5803,3.0488,14.7059,False,0.8918,,,0.33759999999999996,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8112,至上電子股份有限公司,81129,2022-03-10,2022-04-08,2022-04-11,34.0843,2023-01-09,28.0197,-17.7928,-1.9455,-0.198,False,0.5959,,,-0.0276,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4916,事欣科技股份有限公司,49163,2022-03-10,2022-02-15,2022-02-16,26.5804,2022-03-23,28.2,6.0932,-8.0,-10.8239,False,0.5498,,,0.3169,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4916,事欣科技股份有限公司,49163,2022-03-10,2022-04-08,2022-04-11,28.0094,2023-01-09,26.5138,-5.3398,10.9849,-9.5679,False,0.5609,,,0.2602,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2065,世豐螺絲股份有限公司,20652,2022-03-22,2022-02-25,2022-03-01,37.3515,2022-04-06,37.9153,1.5094,11.5834,12.9582,True,2.5683,,,0.0636,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2065,世豐螺絲股份有限公司,20652,2022-03-22,2022-04-20,2022-04-21,35.8977,2023-01-31,42.5502,18.5317,-4.5581,8.1472,False,0.438,,,-0.2605,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2012,春雨工廠股份有限公司,20121,2022-03-25,2022-03-03,2022-03-04,25.0973,2022-04-11,24.739,-1.4276,10.0694,6.3758,True,0.9461,,,0.07919999999999999,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2012,春雨工廠股份有限公司,20121,2022-03-25,2022-04-25,2022-04-26,24.657,2023-02-03,21.8301,-11.4647,-5.6424,1.962,False,0.6311,,,0.4432,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2012,春雨工廠股份有限公司,20122,2022-03-25,2022-03-03,2022-03-04,25.0973,2022-04-11,24.739,-1.4276,10.0694,6.3758,True,0.9461,,,0.07919999999999999,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2012,春雨工廠股份有限公司,20122,2022-03-25,2022-04-25,2022-04-26,24.657,2023-02-03,21.8301,-11.4647,-5.6424,1.962,False,0.6311,,,0.4432,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2012,春雨工廠股份有限公司,20123,2022-03-25,2022-03-03,2022-03-04,25.0973,2022-04-11,24.739,-1.4276,10.0694,6.3758,True,0.9461,,,0.07919999999999999,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2012,春雨工廠股份有限公司,20123,2022-03-25,2022-04-25,2022-04-26,24.657,2023-02-03,21.8301,-11.4647,-5.6424,1.962,False,0.6311,,,0.4432,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3016,嘉晶電子股份有限公司,30164,2022-03-29,2022-03-07,2022-03-08,90.8701,2022-04-13,101.0698,11.2245,-9.417,-30.8219,False,0.8302,,,0.3155,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3016,嘉晶電子股份有限公司,30164,2022-03-29,2022-04-27,2022-04-28,86.4981,2023-02-07,73.654,-14.849,-23.4166,-23.0975,False,0.638,,,0.3419,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2887,台新金融控股股份有限公司,288701,2022-04-01,2022-03-10,2022-03-11,14.2713,2022-04-18,14.7232,3.1662,-7.335,2.1563,False,1.2815,,,0.3994,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2887,台新金融控股股份有限公司,288701,2022-04-01,2022-05-03,2022-05-04,14.5726,2023-02-10,13.2496,-9.0787,-5.8537,-3.5,False,0.8904,,,0.3232,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3707,漢磊科技股份有限公司,37074,2022-04-07,2022-03-14,2022-03-15,116.5186,2022-04-20,120.6253,3.5245,0.0,-15.7343,False,1.3114,,,0.2869,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3707,漢磊科技股份有限公司,37074,2022-04-07,2022-05-05,2022-05-06,105.3625,2023-02-14,95.894,-8.9866,-13.2852,6.7574,False,1.203,,,0.3298,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6670,復盛應用科技股份有限公司,66701,2022-04-11,2022-03-16,2022-03-17,140.693,2022-04-22,156.8029,11.4504,-7.381,-2.75,False,0.6125,,,0.2953,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6670,復盛應用科技股份有限公司,66701,2022-04-11,2022-05-09,2022-05-10,151.791,2023-02-16,171.7795,13.1684,4.4226,3.912,True,0.7957,,,0.3896,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2383,台光電子材料股份有限公司,23835,2022-04-25,2022-03-30,2022-03-31,232.8493,2022-05-09,187.7961,-19.3487,-5.2631,-7.1174,False,0.5652,,,0.198,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2383,台光電子材料股份有限公司,23835,2022-04-25,2022-05-23,2022-05-24,202.9625,2023-03-06,182.2735,-10.1935,-7.1869,-18.9964,False,1.0701,,,0.0407,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4580,捷流閥業股份有限公司,45801,2022-04-26,2022-03-31,2022-04-01,73.6431,2022-05-10,69.5739,-5.5255,-1.858,3.6126,False,2.0339,,,0.19219999999999998,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4580,捷流閥業股份有限公司,45801,2022-04-26,2022-05-24,2022-05-25,71.0899,2023-03-07,73.0727,2.7892,1.8265,-5.3541,True,1.0754,,,0.1371,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3548,兆利科技工業股份有限公司,35481,2022-04-28,2022-04-06,2022-04-07,62.4239,2022-05-12,53.5676,-14.1873,-0.4098,15.8983,True,1.0972,,,0.32789999999999997,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3548,兆利科技工業股份有限公司,35481,2022-04-28,2022-05-26,2022-05-27,56.1471,2023-03-09,60.4966,7.7465,5.2033,-12.5676,True,0.7192,,,-0.2984,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5388,中磊電子股份有限公司,53886,2022-05-17,2022-04-22,2022-04-25,71.846,2022-05-30,69.2678,-3.5885,14.3125,27.0502,True,1.0848,,,0.4052,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5388,中磊電子股份有限公司,53886,2022-05-17,2022-06-14,2022-06-15,68.2365,2023-03-27,78.8931,15.6171,2.1964,7.116,False,0.8418,,,0.47100000000000003,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5351,鈺創科技股份有限公司,53513,2022-05-24,2022-04-29,2022-05-03,56.9882,2022-06-07,63.0743,10.6796,-25.5422,-16.8237,False,0.9894,,,0.4547,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5351,鈺創科技股份有限公司,53513,2022-05-24,2022-06-21,2022-06-22,55.3283,2023-04-06,46.3793,-16.1744,-12.2059,-28.0723,False,0.7266,,,0.0934,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4303,信立化學工業股份有限公司,43031,2022-05-27,2022-05-05,2022-05-06,18.311,2022-06-10,19.3324,5.5785,3.1579,4.9251,False,1.196,,,-0.0323,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4303,信立化學工業股份有限公司,43031,2022-05-27,2022-06-24,2022-06-27,17.3273,2023-04-11,13.8663,-19.9743,-19.4296,-6.0291,False,0.4676,,,0.045700000000000005,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6664,群翊工業股份有限公司,66641,2022-05-30,2022-05-06,2022-05-09,71.4805,2022-06-13,82.2151,15.0175,2.9976,1.5366,False,0.615,,,0.2812,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6664,群翊工業股份有限公司,66641,2022-05-30,2022-06-27,2022-06-28,69.0673,2023-04-12,107.9146,56.2455,-16.6169,-1.7585,False,0.9132,,,0.401,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3033,威健實業股份有限公司,30336,2022-06-01,2022-05-10,2022-05-11,21.8301,2022-06-15,22.1212,1.3333,-2.9032,-5.0473,False,1.4422,,,-0.1649,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3033,威健實業股份有限公司,30336,2022-06-01,2022-06-29,2022-06-30,20.9933,2023-04-14,25.1016,19.5694,-7.0854,-10.8192,False,1.0479,,,-0.1108,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1342,八貫企業股份有限公司,13421,2022-06-02,2022-05-11,2022-05-12,49.3701,2022-06-16,53.2814,7.9224,6.875,2.7027,True,1.2013,,,0.5841,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1342,八貫企業股份有限公司,13421,2022-06-02,2022-06-30,2022-07-01,48.2106,2023-04-17,123.522,156.2136,-10.0424,4.4074,False,0.4389,,,0.3845,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6570,維田科技股份有限公司,65701,2022-06-06,2022-05-12,2022-05-13,32.0814,2022-06-17,31.6141,-1.4563,-7.2104,-9.8737,False,0.9584,,,0.041100000000000005,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6570,維田科技股份有限公司,65701,2022-06-06,2022-07-01,2022-07-04,32.4668,2023-04-18,56.3156,73.456,2.4448,-2.3536,True,1.8653,,,0.2075,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6761,穩得實業股份有限公司,67611,2022-06-08,2022-05-16,2022-05-17,69.4501,2022-06-21,69.3093,-0.2028,-7.0094,-25.7463,False,1.1286,,,-0.0138,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6761,穩得實業股份有限公司,67611,2022-06-08,2022-07-05,2022-07-06,60.5047,2023-04-20,74.042,22.374,-26.6383,-23.3778,False,0.6682,,,0.0278,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,9921,巨大機械工業股份有限公司,99211,2022-06-13,2022-05-19,2022-05-20,208.1619,2022-06-24,224.4451,7.8224,-9.213,-21.0351,False,1.2766,,,-0.15410000000000001,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,9921,巨大機械工業股份有限公司,99211,2022-06-13,2022-07-08,2022-07-11,200.6804,2023-04-25,166.8508,-16.8575,-9.703,-14.2857,False,1.2128,,,0.218,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6134,萬旭電業股份有限公司,61342,2022-06-14,2022-05-20,2022-05-23,20.8437,2022-06-27,24.5394,17.7305,-12.6556,-24.9554,False,0.8062,,,-0.4596,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6134,萬旭電業股份有限公司,61342,2022-06-14,2022-07-11,2022-07-12,22.2727,2023-04-26,24.1535,8.4444,-7.7551,-7.5665,False,0.4387,,,0.027999999999999997,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3645,達邁科技股份有限公司,36451,2022-06-21,2022-05-27,2022-05-30,48.3126,2022-07-04,38.8062,-19.6768,-1.5094,3.1621,False,1.0369,,,0.0784,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3645,達邁科技股份有限公司,36451,2022-06-21,2022-07-18,2022-07-19,36.2344,2023-05-04,31.9352,-11.8649,-27.1639,-35.4812,False,0.3714,,,-0.0969,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6285,啟碁科技股份有限公司,62853,2022-06-27,2022-06-02,2022-06-06,54.0208,2022-07-08,57.5114,6.4615,-7.8459,-6.7821,False,0.3292,,,-0.0204,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6285,啟碁科技股份有限公司,62853,2022-06-27,2022-07-22,2022-07-25,62.1977,2023-05-10,81.7578,31.4483,7.0656,-0.2149,True,1.3363,,,0.6087,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2497,怡利電子工業股份有限公司,24972,2022-07-07,2022-06-15,2022-06-16,76.5832,2022-07-20,68.9961,-9.907,5.4194,-22.9245,True,0.5511,,,0.284,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2497,怡利電子工業股份有限公司,24972,2022-07-07,2022-08-03,2022-08-04,63.8168,2023-05-22,64.0942,0.4348,8.5578,-9.5557,False,0.6218,,,0.7803,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3680,家登精密工業股份有限公司,36803,2022-07-07,2022-06-15,2022-06-16,223.4691,2022-07-20,189.1947,-15.3374,9.9548,-1.8182,False,0.6325,,,0.35950000000000004,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3680,家登精密工業股份有限公司,36803,2022-07-07,2022-08-03,2022-08-04,214.7862,2023-05-22,340.9401,58.7346,40.7738,11.1701,True,2.0412,,,0.8774,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8027,鈦昇科技股份有限公司,80273,2022-07-13,2022-06-21,2022-06-22,64.4883,2022-07-26,63.5301,-1.4859,-9.7641,-3.3096,False,0.6714,,,0.5018,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8027,鈦昇科技股份有限公司,80273,2022-07-13,2022-08-09,2022-08-10,59.3139,2023-05-26,46.0087,-22.4319,4.7458,-14.4511,False,1.3047,,,-0.3404,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8938,明安國際企業股份有限公司,89383,2022-07-20,2022-06-28,2022-06-29,61.8188,2022-08-02,64.7701,4.7742,-8.4765,6.9134,False,1.1229,,,0.1447,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8938,明安國際企業股份有限公司,89383,2022-07-20,2022-08-16,2022-08-17,71.311,2023-06-02,69.0459,-3.1763,9.8015,2.0208,True,1.5371,,,0.1161,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6477,安集科技股份有限公司,64774,2022-07-21,2022-06-29,2022-06-30,49.4629,2022-08-03,47.1473,-4.6816,3.6554,-11.1766,False,2.5528,,,0.9101,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6477,安集科技股份有限公司,64774,2022-07-21,2022-08-17,2022-08-18,51.5934,2023-06-05,48.3514,-6.2837,7.3077,12.2213,False,0.8484,,,2.4123,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3209,全科科技股份有限公司,32094,2022-07-21,2022-06-29,2022-06-30,25.826,2022-08-03,27.3408,5.8654,-3.0928,-0.5291,False,0.4423,,,0.3293,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3209,全科科技股份有限公司,32094,2022-07-21,2022-08-17,2022-08-18,31.0872,2023-06-05,33.6379,8.2051,15.8914,15.5931,True,1.3159,,,0.45770000000000005,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2641,正德海運股份有限公司,26415,2022-07-28,2022-07-06,2022-07-07,15.9632,2022-08-10,18.3556,14.9871,-29.4334,-20.4008,False,0.8893,,,0.1079,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2641,正德海運股份有限公司,26415,2022-07-28,2022-08-24,2022-08-25,17.0744,2023-06-12,16.3335,-4.3389,-0.7056,-21.8997,False,1.0603,,,0.317,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4968,立積電子股份有限公司,49681,2022-07-29,2022-07-07,2022-07-08,128.1663,2022-08-11,132.5457,3.4169,-38.7249,-33.6948,False,1.4899,,,-0.4902,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4968,立積電子股份有限公司,49681,2022-07-29,2022-08-25,2022-08-26,144.2841,2023-06-13,179.01,24.0678,5.7971,-32.4849,True,0.7126,,,-0.2644,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5009,榮剛材料科技股份有限公司,50096,2022-08-15,2022-07-22,2022-07-25,24.4789,2022-08-26,23.8628,-2.5168,14.902,1.7361,True,2.1382,,,0.48869999999999997,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5009,榮剛材料科技股份有限公司,50096,2022-08-15,2022-09-12,2022-09-13,23.6164,2023-06-30,49.3265,108.8658,-4.3333,2.8674,False,0.713,,,0.305,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6603,富強鑫精密工業股份有限公司,66033,2022-08-24,2022-08-02,2022-08-03,15.3748,2022-09-06,15.244,-0.8511,2.6706,-2.2599,True,1.5046,,,0.0108,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6603,富強鑫精密工業股份有限公司,66033,2022-08-24,2022-09-21,2022-09-22,16.0341,2023-07-11,15.6158,-2.6087,-12.5628,5.1946,False,0.5302,,,-0.21789999999999998,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5245,智晶光電股份有限公司,52451,2022-08-25,2022-08-03,2022-08-04,58.5517,2022-09-07,57.6073,-1.6129,22.5925,6.6865,True,1.3488,,,0.1555,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5245,智晶光電股份有限公司,52451,2022-08-25,2022-09-22,2022-09-23,56.5685,2023-07-12,41.9306,-25.8765,-9.9698,-3.2599,False,0.4787,,,-0.0051,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6104,創惟科技股份有限公司,61041,2022-08-26,2022-08-04,2022-08-05,103.2399,2022-09-08,93.4075,-9.5238,-10.1563,-40.874,False,0.6567,,,-0.0659,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6104,創惟科技股份有限公司,61041,2022-08-26,2022-09-23,2022-09-26,84.9159,2023-07-13,100.2516,18.0599,-23.937,-35.1678,False,0.8384,,,-0.3754,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2231,為升電裝工業股份有限公司,22313,2022-08-29,2022-08-05,2022-08-08,109.8752,2022-09-12,132.4966,20.5882,1.4815,-0.7298,True,1.841,,,0.3086,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2231,為升電裝工業股份有限公司,22313,2022-08-29,2022-09-26,2022-09-27,129.6689,2023-07-14,145.7463,12.3988,-5.3255,23.0769,True,0.9205,,,0.022799999999999997,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4555,台灣氣立股份有限公司,45553,2022-09-05,2022-08-12,2022-08-15,52.5735,2022-09-19,49.7399,-5.3897,0.0,-2.5641,False,0.6959,,,-0.0452,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4555,台灣氣立股份有限公司,45553,2022-09-05,2022-10-03,2022-10-04,47.8559,2023-07-21,51.3969,7.3994,-8.3789,-8.277,False,0.7916,,,-0.2069,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3322,建舜電子製造股份有限公司,33224,2022-09-06,2022-08-15,2022-08-16,17.5141,2022-09-20,18.9269,8.0663,4.8158,-8.1886,False,0.3592,,,-0.2726,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3322,建舜電子製造股份有限公司,33224,2022-09-06,2022-10-04,2022-10-05,17.9155,2023-07-24,20.8533,16.3978,-14.2126,13.5114,False,0.5455,,,-0.1341,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6469,大樹醫藥股份有限公司,64692,2022-09-12,2022-08-18,2022-08-19,181.5155,2022-09-23,164.8008,-9.2084,18.8258,37.4554,True,1.2009,,,0.2115,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6469,大樹醫藥股份有限公司,64692,2022-09-12,2022-10-07,2022-10-11,165.6805,2023-07-27,248.415,49.9361,-3.872,10.9346,False,1.0891,,,0.2747,,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6472,保瑞藥業股份有限公司,64722,2022-09-28,2022-09-05,2022-09-06,185.6861,2022-10-12,211.2025,13.7417,37.2054,73.6159,True,0.4118,,,0.2945,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6472,保瑞藥業股份有限公司,64722,2022-09-28,2022-10-26,2022-10-27,163.2439,2023-08-15,564.389,245.7336,-12.3177,34.0839,False,0.6665,,,3.0864999999999996,,
